t,s,x,y,psi,vx,vy,dpsi,delta,ax,ay,ddpsi,jerk,R_cmd,ddelta_cmd,ey,epsi,dv,v_ref,x_ref,y_ref,psi_ref,alpha,dmin,v_lead,d_gap,Fy_f,Fy_r
27.600000,801.420296,802.983285,-0.017123,0.022618,31.249484,-0.137772,0.064963,0.005641,0.096972,-0.941453,0.016388,-0.075831,90.893270,-0.032431,1.792637,0.007590,-1.750516,33.000000,801.420296,-1.833268,0.011779,0.000000,1.536983,23.040000,106.769555,574.138026,588.333685
27.650000,802.982669,804.545809,0.008862,0.025478,31.254254,-0.187188,0.057209,0.002701,0.095404,-0.988325,-0.155077,-0.065549,90.575531,-0.058792,1.797609,0.010841,-1.745746,33.000000,802.982669,-1.814864,0.011777,0.000000,2.831503,23.060000,106.359842,491.727465,676.796724
27.700000,804.545283,806.108543,0.037227,0.027508,31.258987,-0.229102,0.040592,-0.001163,0.094666,-0.838278,-0.332348,-0.046119,90.459614,-0.077285,1.805194,0.013706,-1.741013,33.000000,804.545283,-1.796464,0.011773,0.000000,4.289681,23.080000,105.950893,349.505740,713.179145
27.750000,806.108135,807.671488,0.067528,0.028307,31.263740,-0.253969,0.015983,-0.005535,0.095057,-0.497346,-0.492182,-0.006937,90.021897,-0.087440,1.815165,0.015741,-1.736260,33.000000,806.108135,-1.778068,0.011767,0.000000,5.798997,23.100000,105.542706,152.488860,678.532076
27.800000,807.671220,809.234652,0.099075,0.027566,31.268610,-0.254171,-0.014811,-0.009965,0.097391,-0.004030,-0.615884,0.054501,89.760918,-0.088594,1.827080,0.016548,-1.731390,33.000000,807.671220,-1.759681,0.011759,0.000000,7.329998,23.120000,105.135275,-89.914086,560.955773
27.850000,809.234539,810.798050,0.130864,0.025065,31.273602,-0.226301,-0.050037,-0.014246,0.099851,0.557402,-0.704516,0.095872,89.471051,-0.085634,1.840251,0.015817,-1.726398,33.000000,809.234539,-1.741304,0.011749,0.000000,8.872077,23.140000,104.728595,-376.905499,357.194564
27.900000,810.798094,812.361698,0.160868,0.020240,31.278185,-0.183871,-0.096501,-0.020902,0.091652,0.848595,-0.929282,-0.114775,89.426627,-0.133111,1.853678,0.013327,-1.721815,33.000000,810.798094,-1.722941,0.011738,0.000000,10.420513,23.160000,104.322686,-857.008302,72.139770
27.950000,812.361879,813.925605,0.187665,0.013181,31.282576,-0.097181,-0.141177,-0.024558,0.087820,1.733795,-0.893525,-0.240617,89.173461,-0.073127,1.865336,0.008515,-1.717424,33.000000,812.361879,-1.704595,0.011725,0.000000,11.972773,23.180000,103.917557,-1194.292583,-314.438884
28.000000,813.925885,815.489766,0.209520,0.004129,31.286267,0.024742,-0.181033,-0.026817,0.073815,2.438465,-0.797102,-0.356753,88.874609,-0.045179,1.873806,0.001471,-1.713733,33.000000,813.925885,-1.686267,0.011710,0.000000,13.527498,23.200000,103.513244,-1520.568073,-760.739356
28.050000,815.490088,817.054076,0.223072,-0.007478,31.287047,0.141857,-0.232137,-0.034111,0.015617,2.342294,-1.022094,-1.444055,88.800501,-0.145883,1.877358,-0.007564,-1.712953,33.000000,815.490088,-1.667963,0.011693,0.000000,15.083816,23.220000,103.109891,-2155.481251,-1218.922695
28.100000,817.054341,818.618448,0.226621,-0.021134,31.286035,0.304934,-0.273132,-0.035023,-0.020257,3.261547,-0.819898,-1.881441,88.760085,-0.018239,1.872631,-0.019153,-1.713965,33.000000,817.054341,-1.649684,0.011675,0.000000,16.640901,23.240000,102.707590,-2424.573181,-1707.134042
28.150000,818.618542,820.182807,0.219145,-0.035813,31.283357,0.511699,-0.293578,-0.030313,-0.053557,4.135290,-0.408923,-1.383492,88.800949,0.094213,1.857934,-0.032789,-1.716643,33.000000,818.618542,-1.631438,0.011655,0.000000,18.198337,23.260000,102.306422,-2474.476340,-2162.276376
28.200000,820.182602,821.747033,0.199700,-0.050552,31.278384,0.731522,-0.294768,-0.023160,-0.099453,4.396471,-0.023795,-1.583917,88.951153,0.143041,1.832243,-0.047446,-1.721616,33.000000,820.182602,-1.613225,0.011633,0.000000,19.755892,23.280000,101.906503,-2461.774590,-2526.364265
28.250000,821.746391,823.310980,0.167707,-0.064472,31.271320,0.941480,-0.278414,-0.014104,-0.141279,4.199165,0.327072,-1.754438,89.209155,0.181126,1.794623,-0.062161,-1.728680,33.000000,821.746391,-1.595052,0.011609,0.000000,21.313354,23.300000,101.507937,-2365.068551,-2785.413014
28.300000,823.309760,824.874491,0.122885,-0.076870,31.263001,1.120107,-0.247948,-0.004435,-0.166375,3.572534,0.609335,-1.338433,89.570001,0.193380,1.744497,-0.076056,-1.736999,33.000000,823.309760,-1.576922,0.011583,0.000000,22.870559,23.320000,101.110787,-2207.649288,-2945.788630
28.350000,824.872545,826.437439,0.065473,-0.087055,31.254827,1.255647,-0.203694,0.005935,-0.163482,2.710793,0.885081,-0.444049,90.006330,0.207406,1.681589,-0.088426,-1.745173,33.000000,824.872545,-1.558838,0.011556,0.000000,24.427376,23.340000,100.715045,-1945.904605,-3019.155121
28.400000,826.434630,827.999707,-0.004292,-0.094632,31.248347,1.326609,-0.151552,0.014631,-0.129597,1.419245,1.042837,0.735552,90.429897,0.173923,1.606143,-0.098582,-1.751653,33.000000,826.434630,-1.540809,0.011527,0.000000,25.983748,23.360000,100.320628,-1675.272299,-3005.879592
28.450000,827.995893,829.561227,-0.085916,-0.099346,31.244935,1.325798,-0.094270,0.021694,-0.068241,-0.016217,1.145639,1.904813,90.765673,0.141257,1.518397,-0.106129,-1.755065,33.000000,827.995893,-1.522832,0.011497,0.000000,27.539628,23.380000,99.927381,-1361.617266,-2899.456281
28.500000,829.556286,831.122002,-0.178587,-0.101053,31.245395,1.251749,-0.034148,0.026945,0.009196,-1.480974,1.202444,2.775877,90.942472,0.105013,1.418853,-0.110810,-1.754605,33.000000,829.556286,-1.504920,0.011464,0.000000,29.095030,23.400000,99.535111,-1003.288171,-2678.504171
28.550000,831.115816,832.682119,-0.280975,-0.099681,31.249740,1.110416,0.027444,0.030700,0.086900,-2.826662,1.231835,3.102821,90.918646,0.075095,1.308321,-0.112483,-1.750260,33.000000,831.115816,-1.487065,0.011430,0.000000,30.650042,23.420000,99.143624,-581.983758,-2310.678704
28.600000,832.674576,834.241750,-0.391271,-0.095355,31.257319,0.909193,0.086524,0.032569,0.151572,-4.024462,1.181589,2.847505,90.693486,0.037397,1.188138,-0.111075,-1.742681,33.000000,832.674576,-1.469276,0.011394,0.000000,32.204845,23.440000,98.752758,-135.887143,-1766.656410
28.650000,834.232786,835.801150,-0.507014,-0.088394,31.266706,0.665057,0.139216,0.032890,0.187748,-4.882732,1.053852,2.016956,90.300775,0.006402,1.060107,-0.106712,-1.733294,33.000000,834.232786,-1.451548,0.011357,0.000000,33.759696,23.460000,98.362423,329.674067,-1059.187309
28.700000,835.790694,837.360611,-0.625223,-0.079349,31.276160,0.398398,0.180888,0.031642,0.189069,-5.333172,0.833441,0.749947,89.814322,-0.024941,0.926692,-0.099712,-1.723840,33.000000,835.790694,-1.433884,0.011318,0.000000,35.314918,23.480000,97.972615,770.317719,-266.451800
28.750000,837.348673,838.920411,-0.742695,-0.068928,31.284067,0.130746,0.208433,0.028946,0.158145,-5.353041,0.550884,-0.592053,89.324444,-0.053922,0.790874,-0.090626,-1.715933,33.000000,837.348673,-1.416282,0.011277,0.000000,36.870851,23.500000,97.583412,1146.454111,493.907989
28.800000,838.906983,840.480752,-0.856494,-0.057894,31.289477,-0.121268,0.220678,0.024766,0.108197,-5.040282,0.244919,-1.617436,88.914661,-0.083604,0.655852,-0.080162,-1.710523,33.000000,838.906983,-1.398739,0.011235,0.000000,38.427778,23.520000,97.194938,1416.860260,1131.301408
28.850000,840.465923,842.041784,-0.961840,-0.045456,31.290251,-0.296925,0.248760,0.029282,0.015486,-3.513131,0.561639,-2.853180,88.634604,0.090312,0.524568,-0.069084,-1.709749,33.000000,840.465923,-1.381261,0.011190,0.000000,39.985866,23.540000,96.807425,2094.173488,1610.555289
28.900000,842.025667,843.603510,-1.058306,-0.032980,31.289918,-0.508016,0.249521,0.021195,-0.006654,-4.221833,0.015203,-2.297030,88.594134,-0.161742,0.401793,-0.056600,-1.710082,33.000000,842.025667,-1.363838,0.011144,0.000000,41.545228,23.560000,96.420929,1989.816338,2027.667584
28.950000,843.586174,845.165885,-1.145314,-0.021530,31.287881,-0.708871,0.228989,0.011883,-0.040749,-4.017097,-0.410626,-1.124702,88.611298,-0.186233,0.287971,-0.044076,-1.712119,33.000000,843.586174,-1.346487,0.011097,0.000000,43.105747,23.580000,96.035535,1857.545962,2322.866419
29.000000,845.147496,846.728827,-1.221853,-0.011488,31.284559,-0.857461,0.200843,0.004877,-0.066440,-2.971784,-0.562927,-1.195709,88.716901,-0.140128,0.183668,-0.032578,-1.715441,33.000000,845.147496,-1.329197,0.011047,0.000000,44.667277,23.600000,95.651307,1807.420308,2488.821139
29.050000,846.709461,848.292238,-1.287345,-0.003064,31.281203,-0.950548,0.168492,-0.001131,-0.067127,-1.861754,-0.647010,-0.527569,88.889031,-0.120159,0.089910,-0.022485,-1.718797,33.000000,846.709461,-1.311981,0.010996,0.000000,46.229655,23.620000,95.268247,1714.050847,2551.718734
29.100000,848.272087,849.856019,-1.341351,0.003799,31.278775,-0.984305,0.137251,-0.004943,-0.048550,-0.675134,-0.624820,0.357789,89.062991,-0.076224,0.007272,-0.014007,-1.721225,33.000000,848.272087,-1.294837,0.010944,0.000000,47.792706,23.640000,94.886309,1638.487843,2527.496273
29.150000,849.835157,851.420084,-1.383927,0.009146,31.277840,-0.970359,0.106929,-0.007772,-0.018697,0.278917,-0.606446,0.968601,89.188791,-0.056590,-0.063802,-0.007090,-1.722160,33.000000,849.835157,-1.277772,0.010889,0.000000,49.356271,23.660000,94.505417,1512.795762,2430.879942
29.200000,851.398714,852.984364,-1.415281,0.013175,31.278570,-0.913163,0.080591,-0.008776,0.014589,1.143923,-0.526764,1.262774,89.237278,-0.020071,-0.123361,-0.001688,-1.721430,33.000000,851.398714,-1.260790,0.010833,0.000000,50.920215,23.680000,94.125488,1402.879040,2267.778757
29.250000,852.962546,854.548808,-1.435789,0.016208,31.280762,-0.822362,0.060649,-0.008071,0.043848,1.816020,-0.398835,1.250907,89.199539,0.014085,-0.171617,0.002399,-1.719238,33.000000,852.962546,-1.243889,0.010776,0.000000,52.484432,23.700000,93.746450,1314.002378,2050.621340
29.300000,854.526743,856.113383,-1.446212,0.018511,31.284012,-0.715563,0.046073,-0.006841,0.064992,2.135977,-0.291519,1.008074,89.085960,0.024600,-0.208931,0.005491,-1.715988,33.000000,854.526743,-1.227083,0.010716,0.000000,54.048846,23.720000,93.368249,1198.884124,1802.058268
29.350000,856.091190,857.678075,-1.447614,0.020272,31.287961,-0.607275,0.035210,-0.005659,0.078979,2.165763,-0.217256,0.702627,88.917581,0.023643,-0.236074,0.007856,-1.712039,33.000000,856.091190,-1.210361,0.010656,0.000000,55.613409,23.740000,92.990851,1055.413733,1545.243888
29.400000,857.655775,859.242887,-1.441263,0.021576,31.292369,-0.507405,0.026082,-0.004917,0.088176,1.997403,-0.182575,0.463679,88.712945,0.014835,-0.254096,0.009679,-1.707631,33.000000,857.655775,-1.193740,0.010593,0.000000,57.178099,23.760000,92.614233,886.085522,1298.313256
29.450000,859.220651,860.807830,-1.428470,0.022452,31.297096,-0.419438,0.017535,-0.004572,0.094528,1.759341,-0.170942,0.310974,88.484479,0.006908,-0.264271,0.011047,-1.702904,33.000000,859.220651,-1.177211,0.010529,0.000000,58.742916,23.780000,92.238378,710.176468,1069.967196
29.500000,860.785645,862.372920,-1.410376,0.022971,31.302038,-0.340948,0.010368,-0.004104,0.098839,1.569786,-0.143326,0.213248,88.239575,0.009353,-0.267903,0.011989,-1.697962,33.000000,860.785645,-1.160784,0.010463,0.000000,60.307872,23.800000,91.863276,563.668159,861.818075
29.550000,862.350936,863.938176,-1.388075,0.023161,31.307108,-0.273149,0.003795,-0.003885,0.101407,1.355991,-0.131472,0.137582,87.983490,0.004385,-0.266131,0.012575,-1.692892,33.000000,862.350936,-1.144459,0.010396,0.000000,61.872984,23.820000,91.488921,421.550959,676.788682
29.600000,863.916348,865.503615,-1.362464,0.023096,31.312249,-0.212980,-0.001292,-0.003458,0.102815,1.203376,-0.101732,0.079534,87.720766,0.008540,-0.260052,0.012834,-1.687751,33.000000,863.916348,-1.128235,0.010327,0.000000,63.438274,23.840000,91.115308,312.116174,513.111970
29.650000,865.482074,867.069252,-1.334290,0.022870,31.317408,-0.159810,-0.004513,-0.002859,0.103185,1.063402,-0.064415,0.035561,87.454396,0.011979,-0.250548,0.012840,-1.682592,33.000000,865.482074,-1.112124,0.010256,0.000000,65.003759,23.860000,90.742438,228.719071,372.069776
29.700000,867.048029,868.635097,-1.304040,0.022662,31.322546,-0.111321,-0.004164,-0.001634,0.102748,0.969773,0.006965,-0.001350,87.186734,0.024508,-0.238380,0.012686,-1.677454,33.000000,867.048029,-1.096114,0.010184,0.000000,66.569457,23.880000,90.370311,197.366706,255.516137
29.750000,868.614117,870.201163,-1.272336,0.022482,31.327638,-0.075839,-0.003607,-0.001138,0.101855,0.709644,0.011145,-0.026595,86.920904,0.009913,-0.224015,0.012551,-1.672362,33.000000,868.614117,-1.080225,0.010111,0.000000,68.135377,23.900000,89.998929,136.207724,171.155982
29.800000,870.180542,871.767460,-1.239716,0.022284,31.332699,-0.051962,-0.003960,-0.001071,0.101215,0.477532,-0.007053,-0.030660,86.657010,0.001342,-0.208090,0.012446,-1.667301,33.000000,870.180542,-1.064443,0.010036,0.000000,69.701532,23.920000,89.628294,74.504071,111.471011
29.850000,871.747109,873.333998,-1.206605,0.022007,31.337736,-0.036066,-0.005538,-0.001282,0.100747,0.317923,-0.031567,-0.022167,86.394758,-0.004214,-0.191127,0.012325,-1.662264,33.000000,871.747109,-1.048782,0.009959,0.000000,71.267932,23.940000,89.258407,17.120532,66.464358
29.900000,873.314024,874.900784,-1.173373,0.021576,31.342751,-0.025060,-0.008616,-0.001758,0.100301,0.220130,-0.061550,-0.018272,86.133673,-0.009520,-0.173556,0.012126,-1.657249,33.000000,873.314024,-1.033238,0.009881,0.000000,72.834585,23.960000,88.889269,-42.378677,27.542235
29.950000,874.881087,876.467822,-1.140284,0.020959,31.347745,-0.014544,-0.012338,-0.002157,0.099871,0.210314,-0.074438,-0.017518,85.873807,-0.007990,-0.155746,0.011775,-1.652255,33.000000,874.881087,-1.017813,0.009801,0.000000,74.401496,23.980000,88.520882,-90.053212,-12.691026
30.000000,876.448506,878.035116,-1.107544,0.020166,31.352717,-0.002289,-0.015860,-0.002366,0.099432,0.245099,-0.070454,-0.017392,85.615048,-0.004174,-0.137949,0.011239,-1.647283,33.000000,876.448506,-1.002516,0.009720,0.000000,75.968668,24.000000,88.153246,-126.390409,-56.376591
30.050000,878.016179,879.602669,-1.075357,0.019220,31.357662,0.011431,-0.018927,-0.002463,0.098902,0.274394,-0.061328,-0.019392,85.357436,-0.001948,-0.120385,0.010529,-1.642338,33.000000,878.016179,-0.987337,0.009637,0.000000,77.536103,24.020000,87.786363,-159.197394,-101.827831
30.100000,879.584001,881.170483,-1.043916,0.018155,31.362576,0.026080,-0.021306,-0.002435,0.098295,0.292980,-0.047595,-0.022730,85.101187,0.000565,-0.103232,0.009667,-1.637424,33.000000,879.584001,-0.972298,0.009553,0.000000,79.103802,24.040000,87.420234,-186.815097,-146.826447
30.150000,881.152185,882.738560,-1.013402,0.017011,31.367458,0.040841,-0.022870,-0.002294,0.097639,0.295231,-0.031275,-0.025251,84.846538,0.002818,-0.086705,0.008687,-1.632542,33.000000,881.152185,-0.957380,0.009468,0.000000,80.671764,24.060000,87.054861,-208.732694,-188.869721
30.200000,882.720518,884.306902,-0.983968,0.015839,31.372308,0.055039,-0.023446,-0.002022,0.096999,0.283960,-0.011513,-0.025926,84.594008,0.005446,-0.070967,0.007631,-1.627692,33.000000,882.720518,-0.942602,0.009380,0.000000,82.239991,24.080000,86.690246,-222.175042,-225.642669
30.250000,884.289214,885.875509,-0.955807,0.014643,31.377123,0.066276,-0.023917,-0.001929,0.096303,0.224743,-0.009420,-0.026725,84.342216,0.001868,-0.056175,0.006547,-1.622877,33.000000,884.289214,-0.927955,0.009292,0.000000,83.808481,24.100000,86.326390,-243.862982,-254.764870
30.300000,885.858056,887.444380,-0.929027,0.013456,31.381901,0.076104,-0.023742,-0.001684,0.095556,0.196545,0.003502,-0.028849,83.914891,0.004883,-0.042521,0.005441,-1.618099,33.000000,885.858056,-0.913445,0.009202,0.000000,85.377233,24.120000,85.963295,-251.068981,-277.916441
30.350000,887.427260,889.013513,-0.903715,0.012303,31.386631,0.083927,-0.023067,-0.001435,0.094586,0.156466,0.013499,-0.034336,83.225315,0.004996,-0.030102,0.004345,-1.613369,33.000000,887.427260,-0.899080,0.009111,0.000000,86.946244,24.140000,85.600963,-254.539697,-294.236756
30.400000,888.996604,890.582906,-0.879921,0.011208,31.391347,0.089708,-0.021894,-0.001154,0.094319,0.115619,0.023458,-0.024748,83.043457,0.005607,-0.019020,0.003285,-1.608653,33.000000,888.996604,-0.884847,0.009018,0.000000,88.515510,24.160000,85.239396,-251.881802,-303.662693
30.450000,890.566308,892.152555,-0.857660,0.010194,31.395998,0.093337,-0.020276,-0.000859,0.093031,0.072591,0.032349,-0.031100,81.889079,0.005898,-0.009296,0.002284,-1.604002,33.000000,890.566308,-0.870772,0.008924,0.000000,90.085029,24.180000,84.878596,-243.970902,-306.130070
30.500000,892.136256,893.722460,-0.836924,0.009276,31.400691,0.094630,-0.018368,-0.000587,0.093856,0.025858,0.038177,-0.009259,82.472331,0.005450,-0.000972,0.001366,-1.599309,33.000000,892.136256,-0.856832,0.008828,0.000000,91.654794,24.200000,84.518562,-232.817928,-301.820731
30.550000,893.706336,895.292617,-0.817675,0.008462,31.405355,0.093694,-0.016280,-0.000340,0.093275,-0.018726,0.041745,0.004876,81.782615,0.004935,0.005984,0.000544,-1.594645,33.000000,893.706336,-0.843049,0.008731,0.000000,93.224806,24.220000,84.159294,-218.471599,-291.398653
30.600000,895.276772,896.863024,-0.799842,0.007760,31.410033,0.090879,-0.014038,-0.000102,0.093575,-0.056305,0.044849,-0.005620,81.806400,0.004762,0.011601,-0.000172,-1.589967,33.000000,895.276772,-0.829413,0.008633,0.000000,94.795060,24.240000,83.800792,-200.253330,-275.823045
30.650000,896.847333,898.433681,-0.783337,0.007172,31.414750,0.086332,-0.011748,0.000103,0.094332,-0.090938,0.045793,0.021138,82.203788,0.004089,0.015953,-0.000774,-1.585250,33.000000,896.847333,-0.815929,0.008534,0.000000,96.365554,24.260000,83.443055,-180.312410,-255.860925
30.700000,898.418251,900.004585,-0.768053,0.006698,31.419477,0.080343,-0.009484,0.000275,0.094540,-0.119784,0.045274,0.019297,82.131288,0.003451,0.019138,-0.001261,-1.580523,33.000000,898.418251,-0.802606,0.008433,0.000000,97.936290,24.280000,83.086081,-158.955431,-232.485735
30.750000,899.989292,901.575736,-0.753869,0.006332,31.424202,0.073194,-0.007328,0.000409,0.094493,-0.142964,0.043134,0.003231,81.859555,0.002673,0.021249,-0.001633,-1.575798,33.000000,899.989292,-0.789429,0.008331,0.000000,99.507264,24.300000,82.729871,-137.217909,-206.700913
30.800000,901.560693,903.147129,-0.740657,0.006065,31.428919,0.065234,-0.005330,0.000507,0.094347,-0.159198,0.039951,-0.003849,81.535054,0.001964,0.022433,-0.001896,-1.571081,33.000000,901.560693,-0.776427,0.008227,0.000000,101.078476,24.320000,82.374425,-115.525807,-179.553676
30.850000,903.132333,904.718764,-0.728290,0.005886,31.433611,0.056703,-0.003590,0.000554,0.093837,-0.170637,0.034798,-0.013126,80.937223,0.000932,0.022795,-0.002057,-1.566389,33.000000,903.132333,-0.763574,0.008123,0.000000,102.649924,24.340000,82.019744,-95.539658,-152.009936
30.900000,904.704088,906.290638,-0.716635,0.005781,31.438311,0.048068,-0.002094,0.000575,0.094006,-0.172687,0.029924,-0.006836,80.966143,0.000433,0.022485,-0.002131,-1.561689,33.000000,904.704088,-0.750893,0.008017,0.000000,104.221607,24.360000,81.665829,-76.257969,-125.164436
30.950000,906.276205,907.862750,-0.705565,0.005738,31.442987,0.039612,-0.000857,0.000568,0.093512,-0.169118,0.024735,-0.006492,80.463510,-0.000140,0.021623,-0.002129,-1.557013,33.000000,906.276205,-0.738373,0.007910,0.000000,105.793525,24.380000,81.312679,-58.763100,-99.758458
31.000000,907.848432,909.435097,-0.694965,0.005743,31.447651,0.031559,0.000105,0.000533,0.093281,-0.161067,0.019244,-0.014499,80.217587,-0.000696,0.020342,-0.002063,-1.552349,33.000000,907.848432,-0.726019,0.007801,0.000000,107.365675,24.400000,80.960297,-43.545617,-76.402878
31.050000,909.421023,911.007679,-0.684729,0.005782,31.452299,0.024077,0.000769,0.000469,0.092971,-0.149641,0.013289,-0.010833,79.928804,-0.001292,0.018767,-0.001948,-1.547701,33.000000,909.421023,-0.713841,0.007691,0.000000,108.938058,24.420000,80.608682,-31.163095,-55.599067
